{'name': 'outside', 'temp': 14.187, 'time': '00:07:31'},
{'name': 'inside', 'temp': 21.0, 'time': '00:07:31'},
{'name': 'inside_floor', 'temp': 18.625, 'time': '00:07:31'},
{'name': 'outside', 'temp': 14.25, 'time': '00:17:44'},
{'name': 'inside', 'temp': 20.937, 'time': '00:17:44'},
{'name': 'inside_floor', 'temp': 18.625, 'time': '00:17:44'},
{'name': 'outside', 'temp': 14.25, 'time': '00:27:57'},
{'name': 'inside', 'temp': 20.875, 'time': '00:27:57'},
{'name': 'inside_floor', 'temp': 18.562, 'time': '00:27:57'},
{'name': 'outside', 'temp': 14.312, 'time': '00:38:10'},
{'name': 'inside', 'temp': 20.875, 'time': '00:38:10'},
{'name': 'inside_floor', 'temp': 18.562, 'time': '00:38:10'},
{'name': 'outside', 'temp': 14.062, 'time': '00:48:23'},
{'name': 'inside', 'temp': 20.875, 'time': '00:48:23'},
{'name': 'inside_floor', 'temp': 18.5, 'time': '00:48:23'},
{'name': 'outside', 'temp': 14.125, 'time': '00:58:36'},
{'name': 'inside', 'temp': 20.75, 'time': '00:58:36'},
{'name': 'inside_floor', 'temp': 18.5, 'time': '00:58:36'},
{'name': 'outside', 'temp': 13.875, 'time': '01:08:49'},
{'name': 'inside', 'temp': 20.687, 'time': '01:08:49'},
{'name': 'inside_floor', 'temp': 18.5, 'time': '01:08:49'},
{'name': 'outside', 'temp': 14.0, 'time': '01:19:02'},
{'name': 'inside', 'temp': 20.625, 'time': '01:19:02'},
{'name': 'inside_floor', 'temp': 18.5, 'time': '01:19:02'},
{'name': 'outside', 'temp': 13.937, 'time': '01:29:14'},
{'name': 'inside', 'temp': 20.625, 'time': '01:29:14'},
{'name': 'inside_floor', 'temp': 18.437, 'time': '01:29:14'},
{'name': 'outside', 'temp': 14.0, 'time': '01:39:27'},
{'name': 'inside', 'temp': 20.625, 'time': '01:39:27'},
{'name': 'inside_floor', 'temp': 18.437, 'time': '01:39:27'},
{'name': 'outside', 'temp': 14.0, 'time': '01:49:40'},
{'name': 'inside', 'temp': 20.5, 'time': '01:49:40'},
{'name': 'inside_floor', 'temp': 18.437, 'time': '01:49:40'},
{'name': 'outside', 'temp': 14.0, 'time': '01:59:53'},
{'name': 'inside', 'temp': 20.5, 'time': '01:59:53'},
{'name': 'inside_floor', 'temp': 18.437, 'time': '01:59:53'},
{'name': 'outside', 'temp': 14.0, 'time': '02:10:06'},
{'name': 'inside', 'temp': 20.437, 'time': '02:10:06'},
{'name': 'inside_floor', 'temp': 18.375, 'time': '02:10:06'},
{'name': 'outside', 'temp': 14.0, 'time': '02:20:19'},
{'name': 'inside', 'temp': 20.312, 'time': '02:20:19'},
{'name': 'inside_floor', 'temp': 18.312, 'time': '02:20:19'},
{'name': 'outside', 'temp': 14.187, 'time': '02:30:32'},
{'name': 'inside', 'temp': 20.25, 'time': '02:30:32'},
{'name': 'inside_floor', 'temp': 18.312, 'time': '02:30:32'},
{'name': 'outside', 'temp': 14.375, 'time': '02:40:45'},
{'name': 'inside', 'temp': 20.25, 'time': '02:40:45'},
{'name': 'inside_floor', 'temp': 18.25, 'time': '02:40:45'},
{'name': 'outside', 'temp': 14.437, 'time': '02:50:58'},
{'name': 'inside', 'temp': 20.25, 'time': '02:50:58'},
{'name': 'inside_floor', 'temp': 18.25, 'time': '02:50:58'},
{'name': 'outside', 'temp': 14.312, 'time': '03:01:11'},
{'name': 'inside', 'temp': 20.187, 'time': '03:01:11'},
{'name': 'inside_floor', 'temp': 18.25, 'time': '03:01:11'},
{'name': 'outside', 'temp': 14.75, 'time': '03:11:24'},
{'name': 'inside', 'temp': 20.125, 'time': '03:11:24'},
{'name': 'inside_floor', 'temp': 18.25, 'time': '03:11:24'},
{'name': 'outside', 'temp': 14.875, 'time': '03:21:37'},
{'name': 'inside', 'temp': 20.187, 'time': '03:21:37'},
{'name': 'inside_floor', 'temp': 18.187, 'time': '03:21:37'},
{'name': 'outside', 'temp': 14.937, 'time': '03:31:50'},
{'name': 'inside', 'temp': 20.187, 'time': '03:31:50'},
{'name': 'inside_floor', 'temp': 18.187, 'time': '03:31:50'},
{'name': 'outside', 'temp': 14.937, 'time': '03:42:03'},
{'name': 'inside', 'temp': 20.25, 'time': '03:42:03'},
{'name': 'inside_floor', 'temp': 18.187, 'time': '03:42:03'},
{'name': 'outside', 'temp': 15.0, 'time': '03:52:16'},
{'name': 'inside', 'temp': 20.25, 'time': '03:52:16'},
{'name': 'inside_floor', 'temp': 18.125, 'time': '03:52:16'},
{'name': 'outside', 'temp': 15.062, 'time': '04:02:29'},
{'name': 'inside', 'temp': 20.312, 'time': '04:02:29'},
{'name': 'inside_floor', 'temp': 18.062, 'time': '04:02:29'},
{'name': 'outside', 'temp': 15.125, 'time': '04:12:42'},
{'name': 'inside', 'temp': 20.312, 'time': '04:12:42'},
{'name': 'inside_floor', 'temp': 18.062, 'time': '04:12:42'},
{'name': 'outside', 'temp': 15.187, 'time': '04:22:55'},
{'name': 'inside', 'temp': 20.375, 'time': '04:22:55'},
{'name': 'inside_floor', 'temp': 18.0, 'time': '04:22:55'},
{'name': 'outside', 'temp': 15.5, 'time': '04:33:08'},
{'name': 'inside', 'temp': 20.25, 'time': '04:33:08'},
{'name': 'inside_floor', 'temp': 18.0, 'time': '04:33:08'},
{'name': 'outside', 'temp': 15.375, 'time': '04:43:21'},
{'name': 'inside', 'temp': 20.375, 'time': '04:43:21'},
{'name': 'inside_floor', 'temp': 18.0, 'time': '04:43:21'},
{'name': 'outside', 'temp': 15.812, 'time': '04:53:34'},
{'name': 'inside', 'temp': 20.5, 'time': '04:53:34'},
{'name': 'inside_floor', 'temp': 17.937, 'time': '04:53:34'},
{'name': 'outside', 'temp': 15.812, 'time': '05:03:47'},
{'name': 'inside', 'temp': 20.625, 'time': '05:03:47'},
{'name': 'inside_floor', 'temp': 18.062, 'time': '05:03:47'},
{'name': 'outside', 'temp': 16.375, 'time': '05:14:00'},
{'name': 'inside', 'temp': 20.875, 'time': '05:14:00'},
{'name': 'inside_floor', 'temp': 18.0, 'time': '05:14:00'},
{'name': 'outside', 'temp': 16.375, 'time': '05:24:13'},
{'name': 'inside', 'temp': 20.875, 'time': '05:24:13'},
{'name': 'inside_floor', 'temp': 18.0, 'time': '05:24:13'},
{'name': 'outside', 'temp': 16.5, 'time': '05:34:26'},
{'name': 'inside', 'temp': 20.875, 'time': '05:34:26'},
{'name': 'inside_floor', 'temp': 18.0, 'time': '05:34:26'},
{'name': 'outside', 'temp': 16.437, 'time': '05:44:39'},
{'name': 'inside', 'temp': 20.687, 'time': '05:44:39'},
{'name': 'inside_floor', 'temp': 18.0, 'time': '05:44:39'},
{'name': 'outside', 'temp': 16.75, 'time': '05:54:52'},
{'name': 'inside', 'temp': 20.75, 'time': '05:54:52'},
{'name': 'inside_floor', 'temp': 18.125, 'time': '05:54:52'},
{'name': 'outside', 'temp': 16.625, 'time': '06:05:05'},
{'name': 'inside', 'temp': 20.687, 'time': '06:05:05'},
{'name': 'inside_floor', 'temp': 18.125, 'time': '06:05:05'},
{'name': 'outside', 'temp': 17.125, 'time': '06:15:18'},
{'name': 'inside', 'temp': 20.687, 'time': '06:15:18'},
{'name': 'inside_floor', 'temp': 18.062, 'time': '06:15:18'},
{'name': 'outside', 'temp': 17.375, 'time': '06:25:31'},
{'name': 'inside', 'temp': 20.625, 'time': '06:25:31'},
{'name': 'inside_floor', 'temp': 18.125, 'time': '06:25:31'},
{'name': 'outside', 'temp': 17.687, 'time': '06:35:44'},
{'name': 'inside', 'temp': 20.625, 'time': '06:35:44'},
{'name': 'inside_floor', 'temp': 18.125, 'time': '06:35:44'},
{'name': 'outside', 'temp': 17.812, 'time': '06:45:57'},
{'name': 'inside', 'temp': 20.625, 'time': '06:45:57'},
{'name': 'inside_floor', 'temp': 18.125, 'time': '06:45:57'}
